"","respnr","KRD_MindistAnyFarm.NEG","KRD_MindistCattleFarm5.NEG","KRD_MindistGoatFarm50.NEG","KRD_MindistPigFarm15.NEG","KRD_MindistPoultryFarm250.NEG","KRD_MindistTurkeyFarm250.NEG","KRD_MindistDuckFarm250.NEG","KRD_MindistHopoFarm5.NEG","KRD_MindistAnyFarm.INV","KRD_MindistCattleFarm5.INV","KRD_MindistGoatFarm50.INV","KRD_MindistPigFarm15.INV","KRD_MindistPoultryFarm250.INV","KRD_MindistTurkeyFarm250.INV","KRD_MindistDuckFarm250.INV","KRD_MindistHopoFarm5.INV","KRD_nCattleFarm.250m","KRD_nCattleFarm.500m","KRD_nCattleFarm.1000m","KRD_nCattleFarm.3000m","KRD_nCattleFarmWghtDist.250m.sum","KRD_nCattleFarmWghtDist.500m.sum","KRD_nCattleFarmWghtDist.1000m.sum","KRD_nCattleFarmWghtDist.3000m.sum","nGoatFarm.250m","KRD_nGoatFarm.500m","KRD_nGoatFarm.1000m","KRD_nGoatFarm.3000m","KRD_nGoatFarmWghtDist.250m.sum","KRD_nGoatFarmWghtDist.500m.sum","KRD_nGoatFarmWghtDist.1000m.sum","KRD_nGoatFarmWghtDist.3000m.sum","KRD_nPigFarm.250m","KRD_nPigFarm.500m","KRD_nPigFarm.1000m","KRD_nPigFarm.3000m","KRD_nPigFarmWghtDist.250m.sum","KRD_nPigFarmWghtDist.500m.sum","KRD_nPigFarmWghtDist.1000m.sum","KRD_nPigFarmWghtDist.3000m.sum","KRD_nPoultryFarm.250m","KRD_nPoultryFarm.500m","KRD_nPoultryFarm.1000m","KRD_nPoultryFarm.3000m","KRD_nPoultryFarmWghtDist.250m.sum","KRD_nPoultryFarmWghtDist.500m.sum","KRD_nPoultryFarmWghtDist.1000m.sum","KRD_nPoultryFarmWghtDist.3000m.sum","KRD_nTurkeyFarm.250m","KRD_nTurkeyFarm.500m","KRD_nTurkeyFarm.1000m","KRD_nTurkeyFarm.3000m","KRD_nTurkeyFarmWghtDist.250m.sum","KRD_nTurkeyFarmWghtDist.500m.sum","KRD_nTurkeyFarmWghtDist.1000m.sum","KRD_nTurkeyFarmWghtDist.3000m.sum","nDuckFarm.250m","KRD_nDuckFarm.500m","KRD_nDuckFarm.1000m","KRD_nDuckFarm.3000m","KRD_nDuckFarmWghtDist.250m.sum","KRD_nDuckFarmWghtDist.500m.sum","KRD_nDuckFarmWghtDist.1000m.sum","KRD_nDuckFarmWghtDist.3000m.sum","KRD_nHopoFarm.250m","KRD_nHopoFarm.500m","KRD_nHopoFarm.1000m","KRD_nHopoFarm.3000m","KRD_nHopoFarmWghtDist.250m.sum","KRD_nHopoFarmWghtDist.500m.sum","KRD_nHopoFarmWghtDist.1000m.sum","KRD_nHopoFarmWghtDist.3000m.sum","KRD_nCows.250m","KRD_nCows.500m","KRD_nCows.1000m","KRD_nCows.3000m","KRD_nCowsWghtDist.250m.sum","KRD_nCowsWghtDist.500m.sum","KRD_nCowsWghtDist.1000m.sum","KRD_nCowsWghtDist.3000m.sum","KRD_nGoats.250m","KRD_nGoats.500m","KRD_nGoats.1000m","KRD_nGoats.3000m","KRD_nGoatsWghtDist.250m.sum","KRD_nGoatsWghtDist.500m.sum","KRD_nGoatsWghtDist.1000m.sum","KRD_nGoatsWghtDist.3000m.sum","KRD_nPigs.250m","KRD_nPigs.500m","KRD_nPigs.1000m","KRD_nPigs.3000m","KRD_nPigsWghtDist.250m.sum","KRD_nPigsWghtDist.500m.sum","KRD_nPigsWghtDist.1000m.sum","KRD_nPigsWghtDist.3000m.sum","KRD_nPoultry.250m","KRD_nPoultry.500m","KRD_nPoultry.1000m","KRD_nPoultry.3000m","KRD_nPoultryWghtDist.250m.sum","KRD_nPoultryWghtDist.500m.sum","KRD_nPoultryWghtDist.1000m.sum","KRD_nPoultryWghtDist.3000m.sum","KRD_nTurkeys.250m","KRD_nTurkeys.500m","KRD_nTurkeys.1000m","KRD_nTurkeys.3000m","KRD_nTurkeysWghtDist.250m.sum","KRD_nTurkeysWghtDist.500m.sum","KRD_nTurkeysWghtDist.1000m.sum","KRD_nTurkeysWghtDist.3000m.sum","KRD_nDucks.250m","KRD_nDucks.500m","KRD_nDucks.1000m","KRD_nDucks.3000m","KRD_nDucksWghtDist.250m.sum","KRD_nDucksWghtDist.500m.sum","KRD_nDucksWghtDist.1000m.sum","KRD_nDucksWghtDist.3000m.sum","KRD_nHopo.250m","KRD_nHopo.500m","KRD_nHopo.1000m","KRD_nHopo.3000m","KRD_nHopoWghtDist.250m.sum","KRD_nHopoWghtDist.500m.sum","KRD_nHopoWghtDist.1000m.sum","KRD_nHopoWghtDist.3000m.sum"
"200","14194",-617.6609,-748.8184,-731.7301,-1544.029,-721.5054,NA,-1094.956,-617.6609,0.0016190113377745,0.00133543727023802,0.00136662411454715,0.000647656229254761,0.00138599101267988,NA,0.0009132787070896,0.0016190113377745,NA,NA,2,17,NA,NA,0.0437965779179171,0.0437965779179171,NA,NA,1,3,NA,NA,0.0437965779179171,0.0437965779179171,NA,NA,NA,6,NA,NA,NA,0.0437965779179171,NA,NA,1,9,NA,NA,0.0437965779179171,0.0437965779179171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0437965779179171,NA,NA,1,9,NA,NA,0.0437965779179171,0.0437965779179171,0,0,90,2951,NA,NA,0.10799714190471,1.56176235415994,0,0,1960,6530,NA,NA,2.67858326451242,5.07996447377297,0,0,0,12377,NA,NA,NA,5.65289340541447,0,0,11022,1448733,NA,NA,15.2763929417576,757.765172468572,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,6.3929509496272,0,0,25,354,NA,NA,0.037338807519316,0.207986978381565
"201","14205",-516.612,-516.612,-1078.378,-1647.078,-1037.422,NA,-1463.108,-578.6692,0.00193568867931833,0.00193568867931833,0.000927318621114303,0.000607135788347607,0.000963927890482369,NA,0.000683476544451948,0.00172810303365031,NA,NA,3,18,NA,NA,0.0452939467035823,0.0452939467035823,NA,NA,NA,3,NA,NA,NA,0.0452939467035823,NA,NA,NA,6,NA,NA,NA,0.0452939467035823,NA,NA,NA,8,NA,NA,NA,0.0452939467035823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0452939467035823,NA,NA,2,8,NA,NA,0.0452939467035823,0.0452939467035823,0,0,210,3756,NA,NA,0.3061102225994,1.94103151042508,0,0,0,6530,NA,NA,NA,4.52093435800039,0,0,0,12377,NA,NA,NA,5.41809429332943,0,0,0,1284753,NA,NA,NA,714.955438267474,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,4.78433581116363,0,0,57,304,NA,NA,0.0752000419318696,0.200073160554762
"202","14231",-189.842,-866.6447,-994.1454,-1944.021,-189.842,NA,-704.3934,-1299.205,0.00526753826866552,0.00115387540014957,0.00100588907819721,0.00051439773541541,0.00526753826866552,NA,0.00141966122908023,0.000769701471284362,NA,NA,1,16,NA,NA,0.0470025587019753,0.0470025587019753,NA,NA,1,4,NA,NA,0.0470025587019753,0.0470025587019753,NA,NA,NA,5,NA,NA,NA,0.0470025587019753,1,2,2,8,0.0470025587019753,0.0470025587019753,0.0470025587019753,0.0470025587019753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.0470025587019753,0.0470025587019753,NA,NA,NA,8,NA,NA,NA,0.0470025587019753,5,5,40,3060,0.0222202470891476,0.0222202470891476,0.0626058860943824,1.46246575583001,0,0,1960,8530,NA,NA,1.97154259326654,4.60004680016032,0,0,0,12103,NA,NA,NA,5.77475382841388,11022,213023,213023,1093057,58.0588067972314,471.197197042142,471.197197042142,819.378237601241,0,0,0,0,NA,NA,NA,NA,0,0,7000,7000,NA,NA,9.93762860356159,9.93762860356159,5,5,7,346,0.0222202470891476,0.0222202470891476,0.0245279978894468,0.208030747234699
"203","14240",-242.4706,-801.1897,-994.7407,-1990.795,-242.4706,NA,-761.2109,-1252.034,0.00412421134768504,0.00124814385407101,0.00100528710647911,0.000502311890475915,0.00412421134768504,NA,0.00131369637507818,0.000798700354782698,NA,NA,1,16,NA,NA,0.0448009396687815,0.0448009396687815,NA,NA,1,4,NA,NA,0.0448009396687815,0.0448009396687815,NA,NA,NA,5,NA,NA,NA,0.0448009396687815,1,1,2,8,0.0448009396687815,0.0448009396687815,0.0448009396687815,0.0448009396687815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.0448009396687815,0.0448009396687815,NA,NA,NA,8,NA,NA,NA,0.0448009396687815,0,5,40,3060,NA,0.0174130418808035,0.0610980767732891,1.45748328958382,0,0,1960,8530,NA,NA,1.97036272869905,4.61259045523405,0,0,0,12103,NA,NA,NA,5.71475966806161,11022,11022,213023,1093057,45.4570574741845,45.4570574741845,408.204840368915,761.534164444202,0,0,0,0,NA,NA,NA,NA,0,0,7000,7000,NA,NA,9.19587462554727,9.19587462554727,0,5,7,346,NA,0.0174130418808035,0.0199093295889456,0.202893881337943
"204","14321",-376.0332,-376.0332,NA,-1372.841,-1032.688,NA,NA,-442.764,0.00265933965405182,0.00265933965405182,NA,0.0007284164735756,0.000968346683606278,NA,NA,0.00225853953799315,NA,2,4,10,NA,0.039995343813431,0.039995343813431,0.039995343813431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,0.039995343813431,NA,NA,NA,2,NA,NA,NA,0.039995343813431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,NA,0.039995343813431,0.039995343813431,0.039995343813431,0,162,377,2116,NA,0.412099648710187,0.71884005270963,1.5073563105123,0,0,0,8,NA,NA,NA,0.00326630067495516,0,0,0,10398,NA,NA,NA,4.63226113798683,0,0,0,45362,NA,NA,NA,39.7994990920219,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,76,78,224,NA,0.169204647672667,0.171641135144614,0.247952157973038
"205","14322",-328.6001,-328.6001,-1196.265,-2075.202,-708.0007,NA,-1219.584,-826.3377,0.00304321270748244,0.00304321270748244,0.00083593518158602,0.000481880800037779,0.00141242798206273,NA,0.000819951721242653,0.00121015899431915,NA,1,2,15,NA,0.0421074663821382,0.0421074663821382,0.0421074663821382,NA,NA,NA,3,NA,NA,NA,0.0421074663821382,NA,NA,NA,6,NA,NA,NA,0.0421074663821382,NA,NA,1,6,NA,NA,0.0421074663821382,0.0421074663821382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0421074663821382,NA,NA,1,8,NA,NA,0.0421074663821382,0.0421074663821382,0,35,90,2877,NA,0.106512444761885,0.173571405222469,1.46091403680034,0,0,0,6530,NA,NA,NA,3.74359907844374,0,0,0,12377,NA,NA,NA,5.4079684823937,0,0,11022,830702,NA,NA,15.5677812182954,521.837024004622,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,5.73966204869857,0,2,44,304,NA,0.00608642541496488,0.0576259300376906,0.187663689590063
"206","14325",-365.33,-365.33,-1191.46,-2095.283,-669.6992,NA,-1184.004,-859.7872,0.00273725125229245,0.00273725125229245,0.000839306397193359,0.000477262498669631,0.00149320769682867,NA,0.000844591741244118,0.00116307849198034,NA,1,2,15,NA,0.0413774025443023,0.0413774025443023,0.0413774025443023,NA,NA,NA,3,NA,NA,NA,0.0413774025443023,NA,NA,NA,6,NA,NA,NA,0.0413774025443023,NA,NA,2,6,NA,NA,0.0413774025443023,0.0413774025443023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0413774025443023,NA,NA,1,8,NA,NA,0.0413774025443023,0.0413774025443023,0,35,90,2877,NA,0.0958037938302357,0.159983937186664,1.44303156273732,0,0,0,6530,NA,NA,NA,3.71224918228853,0,0,0,12377,NA,NA,NA,5.44596541032567,0,0,213023,830702,NA,NA,220.602466987959,523.965444663169,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,5.91214218870882,0,2,44,304,NA,0.0054745025045849,0.0557240147029244,0.185629944757498
"207","14384",-443.1174,-656.3688,-1180.246,-1954.942,-443.1174,NA,-955.3141,-1122.975,0.00225673828199931,0.00152353372067655,0.000847280990573152,0.000511524127058501,0.00225673828199931,NA,0.00104677613362977,0.000890491774082237,NA,NA,1,15,NA,NA,0.0404814908214844,0.0404814908214844,NA,NA,NA,4,NA,NA,NA,0.0404814908214844,NA,NA,NA,5,NA,NA,NA,0.0404814908214844,NA,1,2,7,NA,0.0404814908214844,0.0404814908214844,0.0404814908214844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.0404814908214844,0.0404814908214844,NA,NA,NA,8,NA,NA,NA,0.0404814908214844,0,5,40,3045,NA,0.0128524528135047,0.0661761330371839,1.44829594527339,0,0,0,8530,NA,NA,NA,4.24531067617717,0,0,0,12103,NA,NA,NA,5.67847443244513,0,11022,213023,994682,NA,24.8737693441964,313.429560473121,634.673094082106,0,0,0,0,NA,NA,NA,NA,0,0,7000,7000,NA,NA,7.32743293540836,7.32743293540836,0,5,7,344,NA,0.0128524528135047,0.0158995202548578,0.195350212452005
"208","14387",-405.0395,-754.5131,-1202.828,-1858.389,-405.0395,NA,-899.1201,-1211.387,0.00246889500900529,0.00132535803553311,0.000831374061794371,0.000538100473044126,0.00246889500900529,NA,0.00111219847048242,0.000825500026003251,NA,NA,1,15,NA,NA,0.0412487346110679,0.0412487346110679,NA,NA,NA,4,NA,NA,NA,0.0412487346110679,NA,NA,NA,5,NA,NA,NA,0.0412487346110679,NA,1,2,7,NA,0.0412487346110679,0.0412487346110679,0.0412487346110679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.0412487346110679,0.0412487346110679,NA,NA,NA,8,NA,NA,NA,0.0412487346110679,0,5,40,3045,NA,0.0166090940104617,0.0629966252541207,1.45610986572001,0,0,0,8530,NA,NA,NA,4.17851521626033,0,0,0,12103,NA,NA,NA,5.81504701830096,0,11022,213023,994682,NA,27.2121607892564,354.939013166887,666.508300055871,0,0,0,0,NA,NA,NA,NA,0,0,7000,7000,NA,NA,7.78538929337694,7.78538929337694,0,5,7,344,NA,0.0166090940104617,0.019259810081528,0.197929590615823
"209","14398",-557.2944,-557.2944,-1396.128,-1931.234,-669.2384,NA,-1172.639,-967.5975,0.00179438372249928,0.00179438372249928,0.000716266703339522,0.000517803642645065,0.00149423583583967,NA,0.000852777367970876,0.00103348758135485,NA,NA,1,14,NA,NA,0.0373823933775497,0.0373823933775497,NA,NA,NA,4,NA,NA,NA,0.0373823933775497,NA,NA,NA,5,NA,NA,NA,0.0373823933775497,NA,NA,2,7,NA,NA,0.0373823933775497,0.0373823933775497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0373823933775497,NA,NA,1,8,NA,NA,0.0373823933775497,0.0373823933775497,0,0,40,2613,NA,NA,0.0715930441984098,1.29553437753676,0,0,0,8530,NA,NA,NA,3.91417227802673,0,0,0,12103,NA,NA,NA,5.60727743188224,0,0,213023,994682,NA,NA,245.011175981396,564.437101217806,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,5.96944157579613,0,0,44,344,NA,NA,0.0506174218660632,0.189875430267981
"210","14424",-706.5161,-963.834,-1913.581,-952.5508,-850.21,NA,-1221.556,-706.5161,0.00141539591242153,0.00103752305894999,0.000522580439500601,0.00104981277638946,0.0011761800025876,NA,0.000818628044887013,0.00141539591242153,NA,NA,1,9,NA,NA,0.0316800704150238,0.0316800704150238,NA,NA,NA,2,NA,NA,NA,0.0316800704150238,NA,NA,1,1,NA,NA,0.0316800704150238,0.0316800704150238,NA,NA,1,3,NA,NA,0.0316800704150238,0.0316800704150238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0316800704150238,NA,NA,1,5,NA,NA,0.0316800704150238,0.0316800704150238,0,0,949,2511,NA,NA,0.985566184297255,1.68990022181015,0,0,0,3960,NA,NA,NA,1.93197667699991,0,0,7148,7148,NA,NA,7.50406172563185,7.50406172563185,0,0,202001,377078,NA,NA,237.589536702697,310.647128704577,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,5.73039631420909,0,0,23,245,NA,NA,0.0316215430720565,0.150572578838005
"211","14456",-152.0691,-152.0691,-1657.208,-983.7235,-983.6793,-2671.383,NA,-670.3432,0.00657595790334789,0.00657595790334789,0.000603424555034733,0.00101654580784133,0.00101659148464342,0.000374337936566939,NA,0.0014917731693258,1,2,5,38,0.0861967446829047,0.0861967446829047,0.0861967446829047,0.0861967446829047,NA,NA,NA,1,NA,NA,NA,0.0861967446829047,NA,NA,1,15,NA,NA,0.0861967446829047,0.0861967446829047,NA,NA,1,15,NA,NA,0.0861967446829047,0.0861967446829047,NA,NA,NA,1,NA,NA,NA,0.0861967446829047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,NA,NA,0.0861967446829047,0.0861967446829047,907,999,1105,5444,5.96439381833653,6.22818500811222,6.35480976679579,8.32979603447107,0,0,0,2406,NA,NA,NA,1.45022091544653,0,0,2252,48958,NA,NA,2.28926115925867,28.4520527343129,0,0,36231,1197470,NA,NA,36.8321260801157,628.13948286074,0,0,0,16620,NA,NA,NA,6.22149650574253,0,0,0,0,NA,NA,NA,NA,0,0,30,204,NA,NA,0.038637802597294,0.130738565478031
"212","14457",-298.3035,-298.3035,-1500.483,-973.7813,-859.9564,-2767.378,NA,-577.1672,0.0033522905363162,0.0033522905363162,0.000666452069100416,0.00102692462876418,0.00116284965144745,0.000361352876260489,NA,0.00173260018933855,NA,2,5,40,NA,0.083241648412427,0.083241648412427,0.083241648412427,NA,NA,NA,1,NA,NA,NA,0.083241648412427,NA,NA,1,15,NA,NA,0.083241648412427,0.083241648412427,NA,NA,1,16,NA,NA,0.083241648412427,0.083241648412427,NA,NA,NA,1,NA,NA,NA,0.083241648412427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,NA,NA,0.083241648412427,0.083241648412427,0,999,1105,5564,NA,3.25567582845997,3.38620354435986,5.44032283008373,0,0,0,2406,NA,NA,NA,1.6013776270266,0,0,2252,48958,NA,NA,2.31263426397693,28.5016929311879,0,0,36231,1361570,NA,NA,42.1312057215924,706.243456713086,0,0,0,16620,NA,NA,NA,6.00568480344933,0,0,0,0,NA,NA,NA,NA,0,0,48,284,NA,NA,0.0649722122153819,0.167391676678757
"213","14512",-381.0774,-428.7214,-970.9815,-1185.534,-545.0771,-4969.08,-1948.905,-381.0774,0.00262413882324168,0.00233251710784673,0.00102988573932665,0.000843501746892118,0.00183460284792739,0.000201244495963035,0.000513108643058538,0.00262413882324168,NA,1,5,23,NA,0.0544018889097357,0.0544018889097357,0.0544018889097357,NA,NA,1,3,NA,NA,0.0544018889097357,0.0544018889097357,NA,NA,NA,5,NA,NA,NA,0.0544018889097357,NA,NA,1,11,NA,NA,0.0544018889097357,0.0544018889097357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0544018889097357,NA,1,3,8,NA,0.0544018889097357,0.0544018889097357,0.0544018889097357,0,200,602,3346,NA,0.466503421569345,1.00064645683005,2.52260139430167,0,0,3250,6540,NA,NA,3.34712865281161,5.52709567200714,0,0,0,5229,NA,NA,NA,4.14647395635755,0,0,73500,1505648,NA,NA,134.843309322663,949.488325672509,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,3.59176050140977,0,18,58,304,NA,0.0472344988183503,0.106847416574732,0.235418755951575
"214","14552",-265.2772,-1041.125,-622.4347,-1770.028,-265.2772,NA,-563.8883,-1081.816,0.00376964171817254,0.000960499459719054,0.00160659423390116,0.000564962814147573,0.00376964171817254,NA,0.00177340086680288,0.000924371612178041,NA,NA,NA,19,NA,NA,NA,0.0453854218867133,NA,NA,1,4,NA,NA,0.0453854218867133,0.0453854218867133,NA,NA,NA,6,NA,NA,NA,0.0453854218867133,NA,1,2,10,NA,0.0453854218867133,0.0453854218867133,0.0453854218867133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.0453854218867133,0.0453854218867133,NA,NA,NA,8,NA,NA,NA,0.0453854218867133,0,0,5,3402,NA,NA,0.00979342148457301,1.56894050759957,0,0,1960,8530,NA,NA,3.14892469844628,5.932918768343,0,0,0,16507,NA,NA,NA,7.14807360158392,0,11022,213023,1492733,NA,41.5489910176977,385.649376527464,898.335135131065,0,0,0,0,NA,NA,NA,NA,0,0,7000,7000,NA,NA,12.4138060676201,12.4138060676201,0,0,5,352,NA,NA,0.00979342148457301,0.202873914459843
"215","14554",-292.6175,-1049.383,-595.7886,-1742.613,-292.6175,NA,-571.833,-1061.249,0.00341743060479978,0.000952940918615987,0.00167844769100987,0.000573850877963151,0.00341743060479978,NA,0.00174876231347264,0.000942285929126906,NA,NA,NA,20,NA,NA,NA,0.0450468649065643,NA,NA,1,4,NA,NA,0.0450468649065643,0.0450468649065643,NA,NA,NA,6,NA,NA,NA,0.0450468649065643,NA,1,2,10,NA,0.0450468649065643,0.0450468649065643,0.0450468649065643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.0450468649065643,0.0450468649065643,NA,NA,NA,8,NA,NA,NA,0.0450468649065643,0,0,5,3516,NA,NA,0.0092919307201079,1.6094735756868,0,0,1960,8530,NA,NA,3.28975747437934,6.0868333969544,0,0,0,16507,NA,NA,NA,7.15530332266565,0,11022,213023,1492733,NA,37.6669201261032,368.945244692631,884.65336377192,0,0,0,0,NA,NA,NA,NA,0,0,7000,7000,NA,NA,12.2413361943085,12.2413361943085,0,0,5,352,NA,NA,0.0092919307201079,0.202508238218527
"216","14563",-144.1804,-950.1142,-4991.354,-1459.526,-346.2557,NA,NA,-144.1804,0.00693575548410186,0.00105250505676055,0.000200346439062427,0.000685153947240405,0.00288803909942854,NA,NA,0.00693575548410186,NA,NA,1,14,NA,NA,0.0434109561438462,0.0434109561438462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,0.0434109561438462,NA,1,1,3,NA,0.0434109561438462,0.0434109561438462,0.0434109561438462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,11,0.0434109561438462,0.0434109561438462,0.0434109561438462,0.0434109561438462,0,0,121,2651,NA,NA,0.127353111868026,1.50343045030388,0,0,0,8,NA,NA,NA,0.00603610348043145,0,0,0,11164,NA,NA,NA,5.602024753573,0,34062,34062,70562,NA,98.3723878047351,98.3723878047351,113.829674359161,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,30,30,90,349,0.208072664523056,0.208072664523056,0.276043279466803,0.411723470015173
"217","14587",-284.8034,-284.8034,-1685.267,-2303.123,-1126.144,NA,-1644.314,-469.1578,0.00351119403771163,0.00351119403771163,0.000593377785241152,0.000434193050045525,0.000887985905887702,NA,0.000608156349699632,0.00213147900343978,NA,1,2,15,NA,0.0381261431254188,0.0381261431254188,0.0381261431254188,NA,NA,NA,2,NA,NA,NA,0.0381261431254188,NA,NA,NA,6,NA,NA,NA,0.0381261431254188,NA,NA,NA,5,NA,NA,NA,0.0381261431254188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0381261431254188,NA,1,1,8,NA,0.0381261431254188,0.0381261431254188,0.0381261431254188,0,35,85,2877,NA,0.122891791319907,0.183287557528379,1.39957370218101,0,0,0,5230,NA,NA,NA,2.73058621139022,0,0,0,12377,NA,NA,NA,5.08723435002057,0,0,0,825303,NA,NA,NA,464.244814943956,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,4.25709444789742,0,39,39,304,NA,0.0858871112026951,0.0858871112026951,0.206318858726574
"218","14606",-231.683,-357.2744,-2453.113,-596.6926,-896.6075,NA,NA,-231.683,0.00431624245197101,0.00279896908370709,0.000407645306188504,0.00167590481262881,0.00111531522990829,NA,NA,0.00431624245197101,NA,1,3,30,NA,0.0759411912994733,0.0759411912994733,0.0759411912994733,NA,NA,NA,1,NA,NA,NA,0.0759411912994733,NA,NA,2,12,NA,NA,0.0759411912994733,0.0759411912994733,NA,NA,1,14,NA,NA,0.0759411912994733,0.0759411912994733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,17,0.0759411912994733,0.0759411912994733,0.0759411912994733,0.0759411912994733,0,212,446,5477,NA,0.593381445745903,0.853078335429169,3.79768785207829,0,0,0,2400,NA,NA,NA,0.98027953396294,0,0,8072,54733,NA,NA,12.0215134307403,36.6755054422723,0,0,25200,1492020,NA,NA,28.105943793689,773.474783040961,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,60,60,326,671,0.258974547118261,0.258974547118261,0.634635806278356,0.820757147457846
"219","14666",-471.0042,-471.0042,-1024.82,-1926.228,-607.6924,NA,-1100.316,-958.5432,0.00212312331822094,0.00212312331822094,0.000975781112780781,0.000519149342653102,0.00164556937029326,NA,0.00090882982706786,0.00104324979823549,NA,1,2,17,NA,0.0419199114127043,0.0419199114127043,0.0419199114127043,NA,NA,NA,3,NA,NA,NA,0.0419199114127043,NA,NA,NA,6,NA,NA,NA,0.0419199114127043,NA,NA,2,7,NA,NA,0.0419199114127043,0.0419199114127043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0419199114127043,NA,NA,2,9,NA,NA,0.0419199114127043,0.0419199114127043,0,35,90,3049,NA,0.074309316137733,0.138673355826208,1.50930960676637,0,0,0,6530,NA,NA,NA,4.06428622262828,0,0,0,12377,NA,NA,NA,5.48880221209431,0,0,213023,994682,NA,NA,228.47018636772,594.220082157635,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,6.36180878947502,0,2,62,354,NA,0.00424624663644188,0.0684522734027134,0.202226411940376
"220","14673",-580.4007,-835.3233,-651.9946,-1467.881,-735.3707,NA,-1071.912,-580.4007,0.00172294761188262,0.00119714127452209,0.00153375503416746,0.000681254134361028,0.00135985836803125,NA,0.000932912403256984,0.00172294761188262,NA,NA,2,17,NA,NA,0.0444657101379663,0.0444657101379663,NA,NA,1,3,NA,NA,0.0444657101379663,0.0444657101379663,NA,NA,NA,7,NA,NA,NA,0.0444657101379663,NA,NA,1,9,NA,NA,0.0444657101379663,0.0444657101379663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0444657101379663,NA,NA,1,9,NA,NA,0.0444657101379663,0.0444657101379663,0,0,90,2951,NA,NA,0.0994406944074237,1.57651416537099,0,0,1960,6530,NA,NA,3.00615986696822,5.42621867734859,0,0,0,16781,NA,NA,NA,7.22091195552341,0,0,11022,1448733,NA,NA,14.9883589324405,759.448977776321,0,0,0,0,NA,NA,NA,NA,0,0,0,7000,NA,NA,NA,6.53038682279889,0,0,25,354,NA,NA,0.0387560497963405,0.208973957716329
